ANNO,AteneoCOD,AteneoNOME,AteneoREGIONE,COD_FoET2013,DESC_FoET2013,Genere,DOTTORI
2016,09201,Cagliari - Universita' degli studi,Sardegna,06,Information and Communication Technologies (ICTs),F,1
2016,09201,Cagliari - Universita' degli studi,Sardegna,06,Information and Communication Technologies (ICTs),M,5
2016,09201,Cagliari - Universita' degli studi,Sardegna,07,"Engineering, manufacturing and construction",F,19
2016,09201,Cagliari - Universita' degli studi,Sardegna,07,"Engineering, manufacturing and construction",M,28
2016,09201,Cagliari - Universita' degli studi,Sardegna,09,Health and welfare,F,14
2016,09201,Cagliari - Universita' degli studi,Sardegna,09,Health and welfare,M,4
2016,08701,Catania - Universita' degli studi,Sicilia,02,Arts and Humanities,F,3
2016,08701,Catania - Universita' degli studi,Sicilia,02,Arts and Humanities,M,3
2016,08701,Catania - Universita' degli studi,Sicilia,03,"Social sciences, journalism and information",F,2
2016,08701,Catania - Universita' degli studi,Sicilia,04,"Business, administration and law",F,1
2016,08701,Catania - Universita' degli studi,Sicilia,04,"Business, administration and law",M,3
2016,08701,Catania - Universita' degli studi,Sicilia,05,"Natural sciences, mathematics and statistics",F,17
2016,08701,Catania - Universita' degli studi,Sicilia,05,"Natural sciences, mathematics and statistics",M,10
2016,08701,Catania - Universita' degli studi,Sicilia,06,Information and Communication Technologies (ICTs),F,2
2016,08701,Catania - Universita' degli studi,Sicilia,06,Information and Communication Technologies (ICTs),M,9
2016,08701,Catania - Universita' degli studi,Sicilia,07,"Engineering, manufacturing and construction",F,4
2016,08701,Catania - Universita' degli studi,Sicilia,07,"Engineering, manufacturing and construction",M,4
2016,08701,Catania - Universita' degli studi,Sicilia,08,"Agriculture, forestry, fisheries and veterinary",F,4
2016,08701,Catania - Universita' degli studi,Sicilia,08,"Agriculture, forestry, fisheries and veterinary",M,4
2016,08701,Catania - Universita' degli studi,Sicilia,09,Health and welfare,F,13
2016,08701,Catania - Universita' degli studi,Sicilia,09,Health and welfare,M,5
2016,08701,Catania - Universita' degli studi,Sicilia,99,Field unknown,F,1
2016,08701,Catania - Universita' degli studi,Sicilia,99,Field unknown,M,1
2016,08601,"Enna - Libera Universita' della Sicilia Centrale ""KORE""",Sicilia,02,Arts and Humanities,F,4
2016,08601,"Enna - Libera Universita' della Sicilia Centrale ""KORE""",Sicilia,02,Arts and Humanities,M,2
2016,08601,"Enna - Libera Universita' della Sicilia Centrale ""KORE""",Sicilia,03,"Social sciences, journalism and information",F,4
2016,08601,"Enna - Libera Universita' della Sicilia Centrale ""KORE""",Sicilia,03,"Social sciences, journalism and information",M,1
2016,08601,"Enna - Libera Universita' della Sicilia Centrale ""KORE""",Sicilia,07,"Engineering, manufacturing and construction",F,4
2016,08601,"Enna - Libera Universita' della Sicilia Centrale ""KORE""",Sicilia,07,"Engineering, manufacturing and construction",M,7
2016,08601,"Enna - Libera Universita' della Sicilia Centrale ""KORE""",Sicilia,99,Field unknown,F,3
2016,08601,"Enna - Libera Universita' della Sicilia Centrale ""KORE""",Sicilia,99,Field unknown,M,2
2016,08301,Messina - Universita' degli studi,Sicilia,02,Arts and Humanities,F,8
2016,08301,Messina - Universita' degli studi,Sicilia,02,Arts and Humanities,M,7
2016,08301,Messina - Universita' degli studi,Sicilia,03,"Social sciences, journalism and information",F,4
2016,08301,Messina - Universita' degli studi,Sicilia,03,"Social sciences, journalism and information",M,4
2016,08301,Messina - Universita' degli studi,Sicilia,04,"Business, administration and law",F,2
2016,08301,Messina - Universita' degli studi,Sicilia,04,"Business, administration and law",M,2
2016,08301,Messina - Universita' degli studi,Sicilia,05,"Natural sciences, mathematics and statistics",F,21
2016,08301,Messina - Universita' degli studi,Sicilia,05,"Natural sciences, mathematics and statistics",M,17
2016,08301,Messina - Universita' degli studi,Sicilia,07,"Engineering, manufacturing and construction",F,2
2016,08301,Messina - Universita' degli studi,Sicilia,07,"Engineering, manufacturing and construction",M,5
2016,08301,Messina - Universita' degli studi,Sicilia,08,"Agriculture, forestry, fisheries and veterinary",F,9
2016,08301,Messina - Universita' degli studi,Sicilia,08,"Agriculture, forestry, fisheries and veterinary",M,9
2016,08301,Messina - Universita' degli studi,Sicilia,09,Health and welfare,F,16
2016,08301,Messina - Universita' degli studi,Sicilia,09,Health and welfare,M,7
2016,08201,Palermo - Universita' degli studi,Sicilia,02,Arts and Humanities,F,12
2016,08201,Palermo - Universita' degli studi,Sicilia,02,Arts and Humanities,M,10
2016,08201,Palermo - Universita' degli studi,Sicilia,03,"Social sciences, journalism and information",F,9
2016,08201,Palermo - Universita' degli studi,Sicilia,03,"Social sciences, journalism and information",M,1
2016,08201,Palermo - Universita' degli studi,Sicilia,04,"Business, administration and law",F,15
2016,08201,Palermo - Universita' degli studi,Sicilia,04,"Business, administration and law",M,15
2016,08201,Palermo - Universita' degli studi,Sicilia,05,"Natural sciences, mathematics and statistics",F,30
2016,08201,Palermo - Universita' degli studi,Sicilia,05,"Natural sciences, mathematics and statistics",M,19
2016,08201,Palermo - Universita' degli studi,Sicilia,07,"Engineering, manufacturing and construction",F,13
2016,08201,Palermo - Universita' degli studi,Sicilia,07,"Engineering, manufacturing and construction",M,29
2016,08201,Palermo - Universita' degli studi,Sicilia,08,"Agriculture, forestry, fisheries and veterinary",F,11
2016,08201,Palermo - Universita' degli studi,Sicilia,08,"Agriculture, forestry, fisheries and veterinary",M,13
2016,08201,Palermo - Universita' degli studi,Sicilia,09,Health and welfare,F,25
2016,08201,Palermo - Universita' degli studi,Sicilia,09,Health and welfare,M,11
2016,08201,Palermo - Universita' degli studi,Sicilia,99,Field unknown,F,7
2016,08201,Palermo - Universita' degli studi,Sicilia,99,Field unknown,M,3
2016,08001,Reggio Calabria - Universita' degli studi Mediterranea,Calabria,04,"Business, administration and law",F,3
2016,08001,Reggio Calabria - Universita' degli studi Mediterranea,Calabria,04,"Business, administration and law",M,1
2016,08001,Reggio Calabria - Universita' degli studi Mediterranea,Calabria,07,"Engineering, manufacturing and construction",F,15
2016,08001,Reggio Calabria - Universita' degli studi Mediterranea,Calabria,07,"Engineering, manufacturing and construction",M,14
2016,08001,Reggio Calabria - Universita' degli studi Mediterranea,Calabria,08,"Agriculture, forestry, fisheries and veterinary",F,2
2016,08001,Reggio Calabria - Universita' degli studi Mediterranea,Calabria,08,"Agriculture, forestry, fisheries and veterinary",M,4
2016,07901,"Catanzaro - Universita' degli studi ""Magna Grecia""",Calabria,04,"Business, administration and law",F,4
2016,07901,"Catanzaro - Universita' degli studi ""Magna Grecia""",Calabria,04,"Business, administration and law",M,1
2016,07901,"Catanzaro - Universita' degli studi ""Magna Grecia""",Calabria,05,"Natural sciences, mathematics and statistics",F,3
2016,07901,"Catanzaro - Universita' degli studi ""Magna Grecia""",Calabria,07,"Engineering, manufacturing and construction",F,2
2016,07901,"Catanzaro - Universita' degli studi ""Magna Grecia""",Calabria,07,"Engineering, manufacturing and construction",M,5
2016,07901,"Catanzaro - Universita' degli studi ""Magna Grecia""",Calabria,09,Health and welfare,F,36
2016,07901,"Catanzaro - Universita' degli studi ""Magna Grecia""",Calabria,09,Health and welfare,M,11
2016,07901,"Catanzaro - Universita' degli studi ""Magna Grecia""",Calabria,99,Field unknown,F,3
2016,07901,"Catanzaro - Universita' degli studi ""Magna Grecia""",Calabria,99,Field unknown,M,3
2016,07801,Arcavacata di Rende - Universita' della Calabria,Calabria,02,Arts and Humanities,F,4
2016,07801,Arcavacata di Rende - Universita' della Calabria,Calabria,02,Arts and Humanities,M,5
2016,07801,Arcavacata di Rende - Universita' della Calabria,Calabria,03,"Social sciences, journalism and information",F,4
2016,07801,Arcavacata di Rende - Universita' della Calabria,Calabria,03,"Social sciences, journalism and information",M,3
2016,07801,Arcavacata di Rende - Universita' della Calabria,Calabria,04,"Business, administration and law",M,3
2016,07801,Arcavacata di Rende - Universita' della Calabria,Calabria,05,"Natural sciences, mathematics and statistics",F,16
2016,07801,Arcavacata di Rende - Universita' della Calabria,Calabria,05,"Natural sciences, mathematics and statistics",M,14
2016,07801,Arcavacata di Rende - Universita' della Calabria,Calabria,07,"Engineering, manufacturing and construction",F,10
2016,07801,Arcavacata di Rende - Universita' della Calabria,Calabria,07,"Engineering, manufacturing and construction",M,10
2016,07801,Arcavacata di Rende - Universita' della Calabria,Calabria,09,Health and welfare,F,1
2016,07601,Potenza - Universita' degli studi della Basilicata,Basilicata,02,Arts and Humanities,F,6
2016,07601,Potenza - Universita' degli studi della Basilicata,Basilicata,02,Arts and Humanities,M,3
2016,07601,Potenza - Universita' degli studi della Basilicata,Basilicata,05,"Natural sciences, mathematics and statistics",F,8
2016,07601,Potenza - Universita' degli studi della Basilicata,Basilicata,05,"Natural sciences, mathematics and statistics",M,7
2016,07601,Potenza - Universita' degli studi della Basilicata,Basilicata,07,"Engineering, manufacturing and construction",F,10
2016,07601,Potenza - Universita' degli studi della Basilicata,Basilicata,07,"Engineering, manufacturing and construction",M,4
2016,07601,Potenza - Universita' degli studi della Basilicata,Basilicata,08,"Agriculture, forestry, fisheries and veterinary",F,8
2016,07601,Potenza - Universita' degli studi della Basilicata,Basilicata,08,"Agriculture, forestry, fisheries and veterinary",M,3
2016,07601,Potenza - Universita' degli studi della Basilicata,Basilicata,99,Field unknown,F,2
2016,07601,Potenza - Universita' degli studi della Basilicata,Basilicata,99,Field unknown,M,2
2016,07501,Lecce - Universita' del Salento,Puglia,02,Arts and Humanities,F,12
2016,07501,Lecce - Universita' del Salento,Puglia,02,Arts and Humanities,M,11
2016,07501,Lecce - Universita' del Salento,Puglia,03,"Social sciences, journalism and information",F,5
2016,07501,Lecce - Universita' del Salento,Puglia,03,"Social sciences, journalism and information",M,2
2016,07501,Lecce - Universita' del Salento,Puglia,04,"Business, administration and law",F,4
2016,07501,Lecce - Universita' del Salento,Puglia,04,"Business, administration and law",M,2
2016,07501,Lecce - Universita' del Salento,Puglia,05,"Natural sciences, mathematics and statistics",F,20
2016,07501,Lecce - Universita' del Salento,Puglia,05,"Natural sciences, mathematics and statistics",M,15
2016,07501,Lecce - Universita' del Salento,Puglia,07,"Engineering, manufacturing and construction",F,11
2016,07501,Lecce - Universita' del Salento,Puglia,07,"Engineering, manufacturing and construction",M,12
2016,07203,"Casamassima - Libera Universita' Mediterranea ""Jean Monnet""",Puglia,04,"Business, administration and law",F,1
2016,07203,"Casamassima - Libera Universita' Mediterranea ""Jean Monnet""",Puglia,04,"Business, administration and law",M,6
2016,07202,Bari - Politecnico,Puglia,05,"Natural sciences, mathematics and statistics",F,3
2016,07202,Bari - Politecnico,Puglia,05,"Natural sciences, mathematics and statistics",M,4
2016,07202,Bari - Politecnico,Puglia,07,"Engineering, manufacturing and construction",F,8
2016,07202,Bari - Politecnico,Puglia,07,"Engineering, manufacturing and construction",M,24
2016,07201,Bari - Universita' degli studi,Puglia,01,Education,F,4
2016,07201,Bari - Universita' degli studi,Puglia,02,Arts and Humanities,F,17
2016,07201,Bari - Universita' degli studi,Puglia,02,Arts and Humanities,M,10
2016,07201,Bari - Universita' degli studi,Puglia,03,"Social sciences, journalism and information",F,3
2016,07201,Bari - Universita' degli studi,Puglia,03,"Social sciences, journalism and information",M,5
2016,07201,Bari - Universita' degli studi,Puglia,04,"Business, administration and law",F,16
2016,07201,Bari - Universita' degli studi,Puglia,04,"Business, administration and law",M,10
2016,07201,Bari - Universita' degli studi,Puglia,05,"Natural sciences, mathematics and statistics",F,41
2016,07201,Bari - Universita' degli studi,Puglia,05,"Natural sciences, mathematics and statistics",M,20
2016,07201,Bari - Universita' degli studi,Puglia,06,Information and Communication Technologies (ICTs),F,1
2016,07201,Bari - Universita' degli studi,Puglia,06,Information and Communication Technologies (ICTs),M,2
2016,07201,Bari - Universita' degli studi,Puglia,08,"Agriculture, forestry, fisheries and veterinary",F,10
2016,07201,Bari - Universita' degli studi,Puglia,08,"Agriculture, forestry, fisheries and veterinary",M,10
2016,07201,Bari - Universita' degli studi,Puglia,09,Health and welfare,F,15
2016,07201,Bari - Universita' degli studi,Puglia,09,Health and welfare,M,9
2016,07101,Foggia - Universita' degli studi,Puglia,01,Education,F,8
2016,07101,Foggia - Universita' degli studi,Puglia,01,Education,M,1
2016,07101,Foggia - Universita' degli studi,Puglia,02,Arts and Humanities,M,6
2016,07101,Foggia - Universita' degli studi,Puglia,04,"Business, administration and law",F,6
2016,07101,Foggia - Universita' degli studi,Puglia,04,"Business, administration and law",M,2
2016,07101,Foggia - Universita' degli studi,Puglia,08,"Agriculture, forestry, fisheries and veterinary",F,7
2016,07101,Foggia - Universita' degli studi,Puglia,08,"Agriculture, forestry, fisheries and veterinary",M,6
2016,07101,Foggia - Universita' degli studi,Puglia,09,Health and welfare,F,11
2016,07101,Foggia - Universita' degli studi,Puglia,09,Health and welfare,M,9
2016,07001,Campobasso - Universita' degli studi del Molise,Molise,02,Arts and Humanities,F,1
2016,07001,Campobasso - Universita' degli studi del Molise,Molise,02,Arts and Humanities,M,1
2016,07001,Campobasso - Universita' degli studi del Molise,Molise,04,"Business, administration and law",F,3
2016,07001,Campobasso - Universita' degli studi del Molise,Molise,04,"Business, administration and law",M,4
2016,07001,Campobasso - Universita' degli studi del Molise,Molise,05,"Natural sciences, mathematics and statistics",F,1
2016,07001,Campobasso - Universita' degli studi del Molise,Molise,08,"Agriculture, forestry, fisheries and veterinary",F,5
2016,07001,Campobasso - Universita' degli studi del Molise,Molise,08,"Agriculture, forestry, fisheries and veterinary",M,4
