ANNO,CODICE_ATENEO,NOME_ATENEO,REGIONE,GRADE,GENERE,CLASSE_ETA',N_AcStaff
2018,05810,"Roma - Universita' telematica ""Guglielmo Marconi""",Lazio,B,F,35 - 44,6
2018,05810,"Roma - Universita' telematica ""Guglielmo Marconi""",Lazio,B,M,35 - 44,16
2018,05810,"Roma - Universita' telematica ""Guglielmo Marconi""",Lazio,B,F,45 - 54,6
2018,05810,"Roma - Universita' telematica ""Guglielmo Marconi""",Lazio,B,M,45 - 54,6
2018,05810,"Roma - Universita' telematica ""Guglielmo Marconi""",Lazio,C,M,< 35,1
2018,05810,"Roma - Universita' telematica ""Guglielmo Marconi""",Lazio,C,F,>= 55,1
2018,05810,"Roma - Universita' telematica ""Guglielmo Marconi""",Lazio,C,M,>= 55,3
2018,05810,"Roma - Universita' telematica ""Guglielmo Marconi""",Lazio,C,F,35 - 44,20
2018,05810,"Roma - Universita' telematica ""Guglielmo Marconi""",Lazio,C,M,35 - 44,18
2018,05810,"Roma - Universita' telematica ""Guglielmo Marconi""",Lazio,C,M,45 - 54,11
2018,05810,"Roma - Universita' telematica ""Guglielmo Marconi""",Lazio,C,F,45 - 54,6
2018,05810,"Roma - Universita' telematica ""Guglielmo Marconi""",Lazio,D,F,35 - 44,2
2018,05811,"Roma - Universita' telematica ""Unitelma Sapienza""",Lazio,A,M,35 - 44,2
2018,05811,"Roma - Universita' telematica ""Unitelma Sapienza""",Lazio,A,F,45 - 54,2
2018,05811,"Roma - Universita' telematica ""Unitelma Sapienza""",Lazio,A,M,45 - 54,3
2018,05811,"Roma - Universita' telematica ""Unitelma Sapienza""",Lazio,B,F,35 - 44,1
2018,05811,"Roma - Universita' telematica ""Unitelma Sapienza""",Lazio,B,M,35 - 44,2
2018,05811,"Roma - Universita' telematica ""Unitelma Sapienza""",Lazio,B,M,45 - 54,5
2018,05811,"Roma - Universita' telematica ""Unitelma Sapienza""",Lazio,B,F,45 - 54,2
2018,05811,"Roma - Universita' telematica ""Unitelma Sapienza""",Lazio,C,M,< 35,2
2018,05811,"Roma - Universita' telematica ""Unitelma Sapienza""",Lazio,C,F,< 35,1
2018,05811,"Roma - Universita' telematica ""Unitelma Sapienza""",Lazio,C,M,>= 55,1
2018,05811,"Roma - Universita' telematica ""Unitelma Sapienza""",Lazio,C,F,35 - 44,8
2018,05811,"Roma - Universita' telematica ""Unitelma Sapienza""",Lazio,C,M,35 - 44,2
2018,05811,"Roma - Universita' telematica ""Unitelma Sapienza""",Lazio,C,F,45 - 54,1
2018,05811,"Roma - Universita' telematica ""Unitelma Sapienza""",Lazio,D,F,< 35,1
2018,05811,"Roma - Universita' telematica ""Unitelma Sapienza""",Lazio,D,M,< 35,1
2018,05812,Roma - Universita' Europea,Lazio,A,M,35 - 44,3
2018,05812,Roma - Universita' Europea,Lazio,A,F,45 - 54,3
2018,05812,Roma - Universita' Europea,Lazio,A,M,45 - 54,4
2018,05812,Roma - Universita' Europea,Lazio,B,M,>= 55,1
2018,05812,Roma - Universita' Europea,Lazio,B,M,35 - 44,6
2018,05812,Roma - Universita' Europea,Lazio,B,F,35 - 44,1
2018,05812,Roma - Universita' Europea,Lazio,B,F,45 - 54,9
2018,05812,Roma - Universita' Europea,Lazio,B,M,45 - 54,4
2018,05812,Roma - Universita' Europea,Lazio,C,F,< 35,1
2018,05812,Roma - Universita' Europea,Lazio,C,M,< 35,2
2018,05812,Roma - Universita' Europea,Lazio,C,F,35 - 44,2
2018,05812,Roma - Universita' Europea,Lazio,C,M,35 - 44,5
2018,05812,Roma - Universita' Europea,Lazio,C,F,45 - 54,2
2018,05812,Roma - Universita' Europea,Lazio,C,M,45 - 54,3
2018,05812,Roma - Universita' Europea,Lazio,D,M,< 35,1
2018,05812,Roma - Universita' Europea,Lazio,D,F,35 - 44,1
2018,05812,Roma - Universita' Europea,Lazio,D,M,35 - 44,1
2018,05813,"Roma - Universita' telematica internazionale ""UNINETTUNO""",Lazio,B,F,35 - 44,2
2018,05813,"Roma - Universita' telematica internazionale ""UNINETTUNO""",Lazio,B,M,35 - 44,2
2018,05813,"Roma - Universita' telematica internazionale ""UNINETTUNO""",Lazio,B,F,45 - 54,2
2018,05813,"Roma - Universita' telematica internazionale ""UNINETTUNO""",Lazio,B,M,45 - 54,1
2018,05813,"Roma - Universita' telematica internazionale ""UNINETTUNO""",Lazio,C,F,>= 55,1
2018,05813,"Roma - Universita' telematica internazionale ""UNINETTUNO""",Lazio,C,M,>= 55,1
2018,05813,"Roma - Universita' telematica internazionale ""UNINETTUNO""",Lazio,C,F,35 - 44,4
2018,05813,"Roma - Universita' telematica internazionale ""UNINETTUNO""",Lazio,C,M,35 - 44,3
2018,05813,"Roma - Universita' telematica internazionale ""UNINETTUNO""",Lazio,C,F,45 - 54,6
2018,05813,"Roma - Universita' telematica internazionale ""UNINETTUNO""",Lazio,C,M,45 - 54,6
2018,05814,Roma - Universitas Mercatorum,Lazio,A,M,35 - 44,1
2018,05814,Roma - Universitas Mercatorum,Lazio,A,M,45 - 54,3
2018,05814,Roma - Universitas Mercatorum,Lazio,B,F,< 35,1
2018,05814,Roma - Universitas Mercatorum,Lazio,B,F,35 - 44,2
2018,05814,Roma - Universitas Mercatorum,Lazio,B,M,35 - 44,4
2018,05814,Roma - Universitas Mercatorum,Lazio,B,M,45 - 54,3
2018,05814,Roma - Universitas Mercatorum,Lazio,B,F,45 - 54,2
2018,05814,Roma - Universitas Mercatorum,Lazio,C,M,< 35,1
2018,05814,Roma - Universitas Mercatorum,Lazio,C,F,35 - 44,3
2018,05814,Roma - Universitas Mercatorum,Lazio,C,M,45 - 54,2
2018,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,A,M,>= 55,3
2018,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,A,F,35 - 44,1
2018,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,A,M,35 - 44,2
2018,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,A,M,45 - 54,3
2018,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,B,F,>= 55,2
2018,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,B,M,>= 55,2
2018,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,B,F,35 - 44,6
2018,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,B,M,35 - 44,6
2018,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,B,F,45 - 54,2
2018,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,B,M,45 - 54,8
2018,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,C,F,< 35,3
2018,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,C,M,< 35,3
2018,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,C,M,>= 55,3
2018,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,C,F,35 - 44,8
2018,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,C,M,35 - 44,12
2018,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,C,F,45 - 54,5
2018,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,C,M,45 - 54,11
2018,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,D,M,< 35,3
2018,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,D,M,35 - 44,1
2018,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,D,F,35 - 44,2
2018,05816,"Roma - Universita' telematica ""San Raffaele"" - gia' ""UNITEL""",Lazio,A,M,>= 55,3
2018,05816,"Roma - Universita' telematica ""San Raffaele"" - gia' ""UNITEL""",Lazio,A,F,45 - 54,1
2018,05816,"Roma - Universita' telematica ""San Raffaele"" - gia' ""UNITEL""",Lazio,B,F,35 - 44,2
2018,05816,"Roma - Universita' telematica ""San Raffaele"" - gia' ""UNITEL""",Lazio,B,F,45 - 54,3
2018,05816,"Roma - Universita' telematica ""San Raffaele"" - gia' ""UNITEL""",Lazio,B,M,45 - 54,4
2018,05816,"Roma - Universita' telematica ""San Raffaele"" - gia' ""UNITEL""",Lazio,C,F,< 35,2
2018,05816,"Roma - Universita' telematica ""San Raffaele"" - gia' ""UNITEL""",Lazio,C,F,35 - 44,10
2018,05816,"Roma - Universita' telematica ""San Raffaele"" - gia' ""UNITEL""",Lazio,C,M,35 - 44,4
2018,05816,"Roma - Universita' telematica ""San Raffaele"" - gia' ""UNITEL""",Lazio,C,F,45 - 54,5
2018,05816,"Roma - Universita' telematica ""San Raffaele"" - gia' ""UNITEL""",Lazio,C,M,45 - 54,2
2018,05817,Roma - Link Campus University,Lazio,A,M,>= 55,1
2018,05817,Roma - Link Campus University,Lazio,A,M,35 - 44,1
2018,05817,Roma - Link Campus University,Lazio,A,M,45 - 54,1
2018,05817,Roma - Link Campus University,Lazio,B,M,35 - 44,2
2018,05817,Roma - Link Campus University,Lazio,B,F,35 - 44,1
2018,05817,Roma - Link Campus University,Lazio,C,F,< 35,3
2018,05817,Roma - Link Campus University,Lazio,C,F,35 - 44,6
2018,05817,Roma - Link Campus University,Lazio,C,M,35 - 44,9
2018,05817,Roma - Link Campus University,Lazio,C,F,45 - 54,2
2018,05817,Roma - Link Campus University,Lazio,C,M,45 - 54,1
2018,05817,Roma - Link Campus University,Lazio,D,F,< 35,7
2018,05817,Roma - Link Campus University,Lazio,D,M,< 35,6
2018,05817,Roma - Link Campus University,Lazio,D,F,35 - 44,7
2018,05817,Roma - Link Campus University,Lazio,D,M,35 - 44,1
2018,05817,Roma - Link Campus University,Lazio,D,M,45 - 54,2
2018,05817,Roma - Link Campus University,Lazio,D,F,45 - 54,1
2018,05818,Roma - Saint Camillus International,Lazio,C,F,< 35,2
2018,05818,Roma - Saint Camillus International,Lazio,C,M,35 - 44,2
2018,05818,Roma - Saint Camillus International,Lazio,C,F,35 - 44,1
2018,05818,Roma - Saint Camillus International,Lazio,C,F,45 - 54,1
2018,06001,Cassino - Universita' degli Studi di Cassino e del Lazio Meridionale,Lazio,A,F,>= 55,9
2018,06001,Cassino - Universita' degli Studi di Cassino e del Lazio Meridionale,Lazio,A,M,>= 55,27
2018,06001,Cassino - Universita' degli Studi di Cassino e del Lazio Meridionale,Lazio,A,F,45 - 54,3
2018,06001,Cassino - Universita' degli Studi di Cassino e del Lazio Meridionale,Lazio,A,M,45 - 54,18
2018,06001,Cassino - Universita' degli Studi di Cassino e del Lazio Meridionale,Lazio,B,F,>= 55,13
2018,06001,Cassino - Universita' degli Studi di Cassino e del Lazio Meridionale,Lazio,B,M,>= 55,22
2018,06001,Cassino - Universita' degli Studi di Cassino e del Lazio Meridionale,Lazio,B,F,35 - 44,3
2018,06001,Cassino - Universita' degli Studi di Cassino e del Lazio Meridionale,Lazio,B,M,35 - 44,8
2018,06001,Cassino - Universita' degli Studi di Cassino e del Lazio Meridionale,Lazio,B,F,45 - 54,15
2018,06001,Cassino - Universita' degli Studi di Cassino e del Lazio Meridionale,Lazio,B,M,45 - 54,38
2018,06001,Cassino - Universita' degli Studi di Cassino e del Lazio Meridionale,Lazio,C,M,< 35,3
2018,06001,Cassino - Universita' degli Studi di Cassino e del Lazio Meridionale,Lazio,C,F,>= 55,9
2018,06001,Cassino - Universita' degli Studi di Cassino e del Lazio Meridionale,Lazio,C,M,>= 55,20
2018,06001,Cassino - Universita' degli Studi di Cassino e del Lazio Meridionale,Lazio,C,F,35 - 44,8
2018,06001,Cassino - Universita' degli Studi di Cassino e del Lazio Meridionale,Lazio,C,M,35 - 44,24
2018,06001,Cassino - Universita' degli Studi di Cassino e del Lazio Meridionale,Lazio,C,F,45 - 54,18
2018,06001,Cassino - Universita' degli Studi di Cassino e del Lazio Meridionale,Lazio,C,M,45 - 54,30
2018,06001,Cassino - Universita' degli Studi di Cassino e del Lazio Meridionale,Lazio,D,F,< 35,9
2018,06001,Cassino - Universita' degli Studi di Cassino e del Lazio Meridionale,Lazio,D,M,< 35,8
2018,06001,Cassino - Universita' degli Studi di Cassino e del Lazio Meridionale,Lazio,D,M,>= 55,1
2018,06001,Cassino - Universita' degli Studi di Cassino e del Lazio Meridionale,Lazio,D,F,35 - 44,4
2018,06001,Cassino - Universita' degli Studi di Cassino e del Lazio Meridionale,Lazio,D,M,35 - 44,4
2018,06001,Cassino - Universita' degli Studi di Cassino e del Lazio Meridionale,Lazio,D,F,45 - 54,1
2018,06201,Benevento - Universita' degli studi del Sannio,Campania,A,F,>= 55,5
2018,06201,Benevento - Universita' degli studi del Sannio,Campania,A,M,>= 55,23
2018,06201,Benevento - Universita' degli studi del Sannio,Campania,A,M,45 - 54,8
2018,06201,Benevento - Universita' degli studi del Sannio,Campania,A,F,45 - 54,5
2018,06201,Benevento - Universita' degli studi del Sannio,Campania,B,F,>= 55,5
2018,06201,Benevento - Universita' degli studi del Sannio,Campania,B,M,>= 55,17
2018,06201,Benevento - Universita' degli studi del Sannio,Campania,B,F,35 - 44,4
2018,06201,Benevento - Universita' degli studi del Sannio,Campania,B,M,35 - 44,10
2018,06201,Benevento - Universita' degli studi del Sannio,Campania,B,F,45 - 54,16
2018,06201,Benevento - Universita' degli studi del Sannio,Campania,B,M,45 - 54,28
2018,06201,Benevento - Universita' degli studi del Sannio,Campania,C,M,< 35,1
2018,06201,Benevento - Universita' degli studi del Sannio,Campania,C,F,< 35,1
2018,06201,Benevento - Universita' degli studi del Sannio,Campania,C,F,>= 55,5
2018,06201,Benevento - Universita' degli studi del Sannio,Campania,C,M,>= 55,7
2018,06201,Benevento - Universita' degli studi del Sannio,Campania,C,M,35 - 44,23
2018,06201,Benevento - Universita' degli studi del Sannio,Campania,C,F,35 - 44,13
2018,06201,Benevento - Universita' degli studi del Sannio,Campania,C,F,45 - 54,14
2018,06201,Benevento - Universita' degli studi del Sannio,Campania,C,M,45 - 54,8
2018,06201,Benevento - Universita' degli studi del Sannio,Campania,D,F,< 35,8
2018,06201,Benevento - Universita' degli studi del Sannio,Campania,D,M,< 35,12
2018,06201,Benevento - Universita' degli studi del Sannio,Campania,D,F,35 - 44,6
2018,06201,Benevento - Universita' degli studi del Sannio,Campania,D,M,35 - 44,8
2018,06201,Benevento - Universita' degli studi del Sannio,Campania,D,M,45 - 54,3
2018,06201,Benevento - Universita' degli studi del Sannio,Campania,D,F,45 - 54,2
2018,06202,"Benevento - Universita' telematica ""Giustino Fortunato""",Campania,A,M,45 - 54,1
2018,06202,"Benevento - Universita' telematica ""Giustino Fortunato""",Campania,B,M,35 - 44,2
2018,06202,"Benevento - Universita' telematica ""Giustino Fortunato""",Campania,B,F,35 - 44,6
2018,06202,"Benevento - Universita' telematica ""Giustino Fortunato""",Campania,B,F,45 - 54,1
2018,06202,"Benevento - Universita' telematica ""Giustino Fortunato""",Campania,B,M,45 - 54,3
2018,06202,"Benevento - Universita' telematica ""Giustino Fortunato""",Campania,C,F,< 35,2
2018,06202,"Benevento - Universita' telematica ""Giustino Fortunato""",Campania,C,M,>= 55,1
2018,06202,"Benevento - Universita' telematica ""Giustino Fortunato""",Campania,C,F,35 - 44,2
2018,06202,"Benevento - Universita' telematica ""Giustino Fortunato""",Campania,C,M,35 - 44,6
2018,06202,"Benevento - Universita' telematica ""Giustino Fortunato""",Campania,C,F,45 - 54,2
2018,06202,"Benevento - Universita' telematica ""Giustino Fortunato""",Campania,C,M,45 - 54,1
2018,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,A,F,>= 55,97
2018,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,A,M,>= 55,355
2018,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,A,M,35 - 44,11
2018,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,A,F,35 - 44,3
2018,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,A,M,45 - 54,128
2018,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,A,F,45 - 54,37
2018,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,B,F,< 35,1
2018,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,B,M,< 35,1
2018,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,B,F,>= 55,140
2018,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,B,M,>= 55,200
2018,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,B,F,35 - 44,49
2018,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,B,M,35 - 44,103
2018,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,B,F,45 - 54,182
2018,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,B,M,45 - 54,212
2018,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,C,F,< 35,51
2018,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,C,M,< 35,69
2018,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,C,F,>= 55,75
2018,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,C,M,>= 55,110
2018,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,C,M,35 - 44,238
2018,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,C,F,35 - 44,186
2018,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,C,F,45 - 54,147
2018,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,C,M,45 - 54,144
2018,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,D,F,< 35,76
2018,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,D,M,< 35,85
2018,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,D,F,35 - 44,63
2018,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,D,M,35 - 44,47
2018,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,D,M,45 - 54,10
2018,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,D,F,45 - 54,6
2018,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,A,F,>= 55,14
2018,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,A,M,>= 55,35
2018,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,A,M,35 - 44,3
2018,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,A,F,45 - 54,10
2018,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,A,M,45 - 54,33
2018,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,B,F,>= 55,4
2018,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,B,M,>= 55,18
2018,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,B,F,35 - 44,18
2018,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,B,M,35 - 44,22
2018,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,B,F,45 - 54,25
2018,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,B,M,45 - 54,23
2018,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,C,M,< 35,10
2018,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,C,F,< 35,4
2018,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,C,F,>= 55,6
2018,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,C,M,>= 55,4
2018,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,C,F,35 - 44,36
2018,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,C,M,35 - 44,27
2018,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,C,F,45 - 54,26
2018,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,C,M,45 - 54,16
2018,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,D,F,< 35,2
2018,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,D,M,< 35,2
2018,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,D,F,35 - 44,4
2018,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,D,M,35 - 44,2
2018,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,A,F,>= 55,18
2018,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,A,M,>= 55,29
2018,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,A,F,45 - 54,3
2018,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,A,M,45 - 54,6
2018,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,B,F,>= 55,16
2018,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,B,M,>= 55,7
2018,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,B,F,35 - 44,4
2018,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,B,M,35 - 44,3
2018,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,B,F,45 - 54,24
2018,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,B,M,45 - 54,15
2018,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,C,M,>= 55,7
2018,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,C,F,>= 55,12
2018,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,C,F,35 - 44,23
2018,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,C,M,35 - 44,19
2018,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,C,F,45 - 54,7
2018,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,C,M,45 - 54,9
2018,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,D,F,< 35,16
2018,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,D,M,< 35,7
2018,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,D,F,35 - 44,15
2018,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,D,M,35 - 44,12
2018,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,D,F,45 - 54,5
2018,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,D,M,45 - 54,4
2018,06304,"Napoli - Universita' degli studi ""Suor Orsola Benincasa""",Campania,A,F,>= 55,7
