ANNO,AteneoCOD,AteneoNOME,AteneoREGIONE,CorsoTIPO,COD_FoET2013,DESC_FoET2013,Genere,ISC
2013/2014,09201,Cagliari - Universita' degli studi,Sardegna,Laurea Magistrale,7,"Engineering, manufacturing and construction",M,607
2013/2014,09201,Cagliari - Universita' degli studi,Sardegna,Laurea Magistrale,9,Health and welfare,F,94
2013/2014,09201,Cagliari - Universita' degli studi,Sardegna,Laurea Magistrale,9,Health and welfare,M,51
2013/2014,09201,Cagliari - Universita' degli studi,Sardegna,Laurea Magistrale Ciclo Unico,1,Education,F,191
2013/2014,09201,Cagliari - Universita' degli studi,Sardegna,Laurea Magistrale Ciclo Unico,1,Education,M,16
2013/2014,09201,Cagliari - Universita' degli studi,Sardegna,Laurea Magistrale Ciclo Unico,4,"Business, administration and law",F,1393
2013/2014,09201,Cagliari - Universita' degli studi,Sardegna,Laurea Magistrale Ciclo Unico,4,"Business, administration and law",M,738
2013/2014,09201,Cagliari - Universita' degli studi,Sardegna,Laurea Magistrale Ciclo Unico,7,"Engineering, manufacturing and construction",F,142
2013/2014,09201,Cagliari - Universita' degli studi,Sardegna,Laurea Magistrale Ciclo Unico,7,"Engineering, manufacturing and construction",M,138
2013/2014,09201,Cagliari - Universita' degli studi,Sardegna,Laurea Magistrale Ciclo Unico,9,Health and welfare,F,1510
2013/2014,09201,Cagliari - Universita' degli studi,Sardegna,Laurea Magistrale Ciclo Unico,9,Health and welfare,M,928
2013/2014,09001,Sassari - Universita' degli studi,Sardegna,Laurea,1,Education,F,330
2013/2014,09001,Sassari - Universita' degli studi,Sardegna,Laurea,1,Education,M,30
2013/2014,09001,Sassari - Universita' degli studi,Sardegna,Laurea,2,Arts and humanities,F,1085
2013/2014,09001,Sassari - Universita' degli studi,Sardegna,Laurea,2,Arts and humanities,M,396
2013/2014,09001,Sassari - Universita' degli studi,Sardegna,Laurea,3,"Social sciences, journalism and information",F,747
2013/2014,09001,Sassari - Universita' degli studi,Sardegna,Laurea,3,"Social sciences, journalism and information",M,614
2013/2014,09001,Sassari - Universita' degli studi,Sardegna,Laurea,4,"Business, administration and law",F,676
2013/2014,09001,Sassari - Universita' degli studi,Sardegna,Laurea,4,"Business, administration and law",M,530
2013/2014,09001,Sassari - Universita' degli studi,Sardegna,Laurea,5,"Natural sciences, mathematics and statistics",F,526
2013/2014,09001,Sassari - Universita' degli studi,Sardegna,Laurea,5,"Natural sciences, mathematics and statistics",M,291
2013/2014,09001,Sassari - Universita' degli studi,Sardegna,Laurea,7,"Engineering, manufacturing and construction",F,150
2013/2014,09001,Sassari - Universita' degli studi,Sardegna,Laurea,7,"Engineering, manufacturing and construction",M,162
2013/2014,09001,Sassari - Universita' degli studi,Sardegna,Laurea,8,"Agriculture, forestry, fisheries and veterinary",F,326
2013/2014,09001,Sassari - Universita' degli studi,Sardegna,Laurea,8,"Agriculture, forestry, fisheries and veterinary",M,453
2013/2014,09001,Sassari - Universita' degli studi,Sardegna,Laurea,9,Health and welfare,F,924
2013/2014,09001,Sassari - Universita' degli studi,Sardegna,Laurea,9,Health and welfare,M,273
2013/2014,09001,Sassari - Universita' degli studi,Sardegna,Laurea Magistrale,1,Education,F,79
2013/2014,09001,Sassari - Universita' degli studi,Sardegna,Laurea Magistrale,1,Education,M,10
2013/2014,09001,Sassari - Universita' degli studi,Sardegna,Laurea Magistrale,2,Arts and humanities,F,259
2013/2014,09001,Sassari - Universita' degli studi,Sardegna,Laurea Magistrale,2,Arts and humanities,M,83
2013/2014,09001,Sassari - Universita' degli studi,Sardegna,Laurea Magistrale,3,"Social sciences, journalism and information",F,94
2013/2014,09001,Sassari - Universita' degli studi,Sardegna,Laurea Magistrale,3,"Social sciences, journalism and information",M,74
2013/2014,09001,Sassari - Universita' degli studi,Sardegna,Laurea Magistrale,4,"Business, administration and law",F,203
2013/2014,09001,Sassari - Universita' degli studi,Sardegna,Laurea Magistrale,4,"Business, administration and law",M,124
2013/2014,09001,Sassari - Universita' degli studi,Sardegna,Laurea Magistrale,5,"Natural sciences, mathematics and statistics",F,125
2013/2014,09001,Sassari - Universita' degli studi,Sardegna,Laurea Magistrale,5,"Natural sciences, mathematics and statistics",M,51
2013/2014,09001,Sassari - Universita' degli studi,Sardegna,Laurea Magistrale,7,"Engineering, manufacturing and construction",F,50
2013/2014,09001,Sassari - Universita' degli studi,Sardegna,Laurea Magistrale,7,"Engineering, manufacturing and construction",M,46
2013/2014,09001,Sassari - Universita' degli studi,Sardegna,Laurea Magistrale,8,"Agriculture, forestry, fisheries and veterinary",F,50
2013/2014,09001,Sassari - Universita' degli studi,Sardegna,Laurea Magistrale,8,"Agriculture, forestry, fisheries and veterinary",M,77
2013/2014,09001,Sassari - Universita' degli studi,Sardegna,Laurea Magistrale,9,Health and welfare,F,96
2013/2014,09001,Sassari - Universita' degli studi,Sardegna,Laurea Magistrale,9,Health and welfare,M,2
2013/2014,09001,Sassari - Universita' degli studi,Sardegna,Laurea Magistrale Ciclo Unico,4,"Business, administration and law",F,948
2013/2014,09001,Sassari - Universita' degli studi,Sardegna,Laurea Magistrale Ciclo Unico,4,"Business, administration and law",M,457
2013/2014,09001,Sassari - Universita' degli studi,Sardegna,Laurea Magistrale Ciclo Unico,7,"Engineering, manufacturing and construction",F,61
2013/2014,09001,Sassari - Universita' degli studi,Sardegna,Laurea Magistrale Ciclo Unico,7,"Engineering, manufacturing and construction",M,86
2013/2014,09001,Sassari - Universita' degli studi,Sardegna,Laurea Magistrale Ciclo Unico,8,"Agriculture, forestry, fisheries and veterinary",F,226
2013/2014,09001,Sassari - Universita' degli studi,Sardegna,Laurea Magistrale Ciclo Unico,8,"Agriculture, forestry, fisheries and veterinary",M,90
2013/2014,09001,Sassari - Universita' degli studi,Sardegna,Laurea Magistrale Ciclo Unico,9,Health and welfare,F,970
2013/2014,09001,Sassari - Universita' degli studi,Sardegna,Laurea Magistrale Ciclo Unico,9,Health and welfare,M,623
2013/2014,08701,Catania - Universita' degli studi,Sicilia,Laurea,1,Education,F,1614
2013/2014,08701,Catania - Universita' degli studi,Sicilia,Laurea,1,Education,M,84
2013/2014,08701,Catania - Universita' degli studi,Sicilia,Laurea,2,Arts and humanities,F,3827
2013/2014,08701,Catania - Universita' degli studi,Sicilia,Laurea,2,Arts and humanities,M,1132
2013/2014,08701,Catania - Universita' degli studi,Sicilia,Laurea,3,"Social sciences, journalism and information",F,4786
2013/2014,08701,Catania - Universita' degli studi,Sicilia,Laurea,3,"Social sciences, journalism and information",M,2227
2013/2014,08701,Catania - Universita' degli studi,Sicilia,Laurea,4,"Business, administration and law",F,2143
2013/2014,08701,Catania - Universita' degli studi,Sicilia,Laurea,4,"Business, administration and law",M,1991
2013/2014,08701,Catania - Universita' degli studi,Sicilia,Laurea,5,"Natural sciences, mathematics and statistics",F,1926
2013/2014,08701,Catania - Universita' degli studi,Sicilia,Laurea,5,"Natural sciences, mathematics and statistics",M,1210
2013/2014,08701,Catania - Universita' degli studi,Sicilia,Laurea,6,Information and Communication Technologies (ICTs),F,60
2013/2014,08701,Catania - Universita' degli studi,Sicilia,Laurea,6,Information and Communication Technologies (ICTs),M,531
2013/2014,08701,Catania - Universita' degli studi,Sicilia,Laurea,7,"Engineering, manufacturing and construction",F,905
2013/2014,08701,Catania - Universita' degli studi,Sicilia,Laurea,7,"Engineering, manufacturing and construction",M,3097
2013/2014,08701,Catania - Universita' degli studi,Sicilia,Laurea,8,"Agriculture, forestry, fisheries and veterinary",F,461
2013/2014,08701,Catania - Universita' degli studi,Sicilia,Laurea,8,"Agriculture, forestry, fisheries and veterinary",M,609
2013/2014,08701,Catania - Universita' degli studi,Sicilia,Laurea,9,Health and welfare,F,829
2013/2014,08701,Catania - Universita' degli studi,Sicilia,Laurea,9,Health and welfare,M,455
2013/2014,08701,Catania - Universita' degli studi,Sicilia,Laurea Magistrale,1,Education,F,299
2013/2014,08701,Catania - Universita' degli studi,Sicilia,Laurea Magistrale,1,Education,M,14
2013/2014,08701,Catania - Universita' degli studi,Sicilia,Laurea Magistrale,2,Arts and humanities,F,1455
2013/2014,08701,Catania - Universita' degli studi,Sicilia,Laurea Magistrale,2,Arts and humanities,M,347
2013/2014,08701,Catania - Universita' degli studi,Sicilia,Laurea Magistrale,3,"Social sciences, journalism and information",F,951
2013/2014,08701,Catania - Universita' degli studi,Sicilia,Laurea Magistrale,3,"Social sciences, journalism and information",M,384
2013/2014,08701,Catania - Universita' degli studi,Sicilia,Laurea Magistrale,4,"Business, administration and law",F,465
2013/2014,08701,Catania - Universita' degli studi,Sicilia,Laurea Magistrale,4,"Business, administration and law",M,359
2013/2014,08701,Catania - Universita' degli studi,Sicilia,Laurea Magistrale,5,"Natural sciences, mathematics and statistics",F,504
2013/2014,08701,Catania - Universita' degli studi,Sicilia,Laurea Magistrale,5,"Natural sciences, mathematics and statistics",M,323
2013/2014,08701,Catania - Universita' degli studi,Sicilia,Laurea Magistrale,6,Information and Communication Technologies (ICTs),F,17
2013/2014,08701,Catania - Universita' degli studi,Sicilia,Laurea Magistrale,6,Information and Communication Technologies (ICTs),M,100
2013/2014,08701,Catania - Universita' degli studi,Sicilia,Laurea Magistrale,7,"Engineering, manufacturing and construction",F,242
2013/2014,08701,Catania - Universita' degli studi,Sicilia,Laurea Magistrale,7,"Engineering, manufacturing and construction",M,802
2013/2014,08701,Catania - Universita' degli studi,Sicilia,Laurea Magistrale,8,"Agriculture, forestry, fisheries and veterinary",F,76
2013/2014,08701,Catania - Universita' degli studi,Sicilia,Laurea Magistrale,8,"Agriculture, forestry, fisheries and veterinary",M,131
2013/2014,08701,Catania - Universita' degli studi,Sicilia,Laurea Magistrale,9,Health and welfare,F,423
2013/2014,08701,Catania - Universita' degli studi,Sicilia,Laurea Magistrale,9,Health and welfare,M,134
2013/2014,08701,Catania - Universita' degli studi,Sicilia,Laurea Magistrale Ciclo Unico,4,"Business, administration and law",F,3475
2013/2014,08701,Catania - Universita' degli studi,Sicilia,Laurea Magistrale Ciclo Unico,4,"Business, administration and law",M,1635
2013/2014,08701,Catania - Universita' degli studi,Sicilia,Laurea Magistrale Ciclo Unico,7,"Engineering, manufacturing and construction",F,920
2013/2014,08701,Catania - Universita' degli studi,Sicilia,Laurea Magistrale Ciclo Unico,7,"Engineering, manufacturing and construction",M,861
2013/2014,08701,Catania - Universita' degli studi,Sicilia,Laurea Magistrale Ciclo Unico,9,Health and welfare,F,2610
2013/2014,08701,Catania - Universita' degli studi,Sicilia,Laurea Magistrale Ciclo Unico,9,Health and welfare,M,1793
2013/2014,08601,"Enna - Libera Universita' della Sicilia Centrale ""KORE""",Sicilia,Laurea,1,Education,F,86
2013/2014,08601,"Enna - Libera Universita' della Sicilia Centrale ""KORE""",Sicilia,Laurea,1,Education,M,10
2013/2014,08601,"Enna - Libera Universita' della Sicilia Centrale ""KORE""",Sicilia,Laurea,2,Arts and humanities,F,361
2013/2014,08601,"Enna - Libera Universita' della Sicilia Centrale ""KORE""",Sicilia,Laurea,2,Arts and humanities,M,114
2013/2014,08601,"Enna - Libera Universita' della Sicilia Centrale ""KORE""",Sicilia,Laurea,3,"Social sciences, journalism and information",F,998
2013/2014,08601,"Enna - Libera Universita' della Sicilia Centrale ""KORE""",Sicilia,Laurea,3,"Social sciences, journalism and information",M,382
2013/2014,08601,"Enna - Libera Universita' della Sicilia Centrale ""KORE""",Sicilia,Laurea,4,"Business, administration and law",F,261
2013/2014,08601,"Enna - Libera Universita' della Sicilia Centrale ""KORE""",Sicilia,Laurea,4,"Business, administration and law",M,391
2013/2014,08601,"Enna - Libera Universita' della Sicilia Centrale ""KORE""",Sicilia,Laurea,7,"Engineering, manufacturing and construction",F,68
2013/2014,08601,"Enna - Libera Universita' della Sicilia Centrale ""KORE""",Sicilia,Laurea,7,"Engineering, manufacturing and construction",M,372
2013/2014,08601,"Enna - Libera Universita' della Sicilia Centrale ""KORE""",Sicilia,Laurea,9,Health and welfare,F,162
2013/2014,08601,"Enna - Libera Universita' della Sicilia Centrale ""KORE""",Sicilia,Laurea,9,Health and welfare,M,12
2013/2014,08601,"Enna - Libera Universita' della Sicilia Centrale ""KORE""",Sicilia,Laurea Magistrale,2,Arts and humanities,F,1
2013/2014,08601,"Enna - Libera Universita' della Sicilia Centrale ""KORE""",Sicilia,Laurea Magistrale,2,Arts and humanities,M,1
2013/2014,08601,"Enna - Libera Universita' della Sicilia Centrale ""KORE""",Sicilia,Laurea Magistrale,3,"Social sciences, journalism and information",F,242
2013/2014,08601,"Enna - Libera Universita' della Sicilia Centrale ""KORE""",Sicilia,Laurea Magistrale,3,"Social sciences, journalism and information",M,29
2013/2014,08601,"Enna - Libera Universita' della Sicilia Centrale ""KORE""",Sicilia,Laurea Magistrale,4,"Business, administration and law",F,37
2013/2014,08601,"Enna - Libera Universita' della Sicilia Centrale ""KORE""",Sicilia,Laurea Magistrale,4,"Business, administration and law",M,52
2013/2014,08601,"Enna - Libera Universita' della Sicilia Centrale ""KORE""",Sicilia,Laurea Magistrale,7,"Engineering, manufacturing and construction",M,3
2013/2014,08601,"Enna - Libera Universita' della Sicilia Centrale ""KORE""",Sicilia,Laurea Magistrale,9,Health and welfare,F,3
2013/2014,08601,"Enna - Libera Universita' della Sicilia Centrale ""KORE""",Sicilia,Laurea Magistrale Ciclo Unico,1,Education,F,246
2013/2014,08601,"Enna - Libera Universita' della Sicilia Centrale ""KORE""",Sicilia,Laurea Magistrale Ciclo Unico,1,Education,M,19
2013/2014,08601,"Enna - Libera Universita' della Sicilia Centrale ""KORE""",Sicilia,Laurea Magistrale Ciclo Unico,4,"Business, administration and law",F,608
2013/2014,08601,"Enna - Libera Universita' della Sicilia Centrale ""KORE""",Sicilia,Laurea Magistrale Ciclo Unico,4,"Business, administration and law",M,398
2013/2014,08601,"Enna - Libera Universita' della Sicilia Centrale ""KORE""",Sicilia,Laurea Magistrale Ciclo Unico,7,"Engineering, manufacturing and construction",F,142
2013/2014,08601,"Enna - Libera Universita' della Sicilia Centrale ""KORE""",Sicilia,Laurea Magistrale Ciclo Unico,7,"Engineering, manufacturing and construction",M,197
2013/2014,08301,Messina - Universita' degli studi,Sicilia,Laurea,1,Education,F,1272
2013/2014,08301,Messina - Universita' degli studi,Sicilia,Laurea,1,Education,M,69
2013/2014,08301,Messina - Universita' degli studi,Sicilia,Laurea,2,Arts and humanities,F,1414
2013/2014,08301,Messina - Universita' degli studi,Sicilia,Laurea,2,Arts and humanities,M,394
2013/2014,08301,Messina - Universita' degli studi,Sicilia,Laurea,3,"Social sciences, journalism and information",F,2293
2013/2014,08301,Messina - Universita' degli studi,Sicilia,Laurea,3,"Social sciences, journalism and information",M,1051
2013/2014,08301,Messina - Universita' degli studi,Sicilia,Laurea,4,"Business, administration and law",F,1223
2013/2014,08301,Messina - Universita' degli studi,Sicilia,Laurea,4,"Business, administration and law",M,995
2013/2014,08301,Messina - Universita' degli studi,Sicilia,Laurea,5,"Natural sciences, mathematics and statistics",F,1320
2013/2014,08301,Messina - Universita' degli studi,Sicilia,Laurea,5,"Natural sciences, mathematics and statistics",M,760
2013/2014,08301,Messina - Universita' degli studi,Sicilia,Laurea,6,Information and Communication Technologies (ICTs),F,31
2013/2014,08301,Messina - Universita' degli studi,Sicilia,Laurea,6,Information and Communication Technologies (ICTs),M,258
2013/2014,08301,Messina - Universita' degli studi,Sicilia,Laurea,7,"Engineering, manufacturing and construction",F,302
2013/2014,08301,Messina - Universita' degli studi,Sicilia,Laurea,7,"Engineering, manufacturing and construction",M,999
